,Date,0,1,2
508,2020-01-09,-8.516437,-9.894134,-1.2025881
509,2020-01-10,-9.261759,-9.773381,0.048381522
510,2020-01-13,-8.004208,-10.377276,-1.4902283
511,2020-01-14,-7.8087044,-10.652821,-1.4519852
512,2020-01-15,-8.714788,-10.270513,-0.18972573
513,2020-01-16,-9.514963,-9.955052,1.316714
514,2020-01-17,-9.517327,-9.944196,1.4321557
515,2020-01-21,-8.790279,-10.360523,-0.10501202
516,2020-01-22,-7.850905,-10.713596,-0.94128007
517,2020-01-23,-8.378773,-10.50438,-0.26665664
518,2020-01-24,-8.83871,-10.350106,0.6467367
519,2020-01-27,-9.316714,-10.124357,1.4786097
520,2020-01-28,-9.1555,-10.233769,1.2116257
521,2020-01-29,-9.000884,-10.32899,0.81095695
522,2020-01-30,-7.262283,-10.761304,-1.2211175
523,2020-01-31,-7.345514,-10.726364,-1.1583974
524,2020-02-03,-6.2217627,-11.7447815,-1.2317979
525,2020-02-04,-6.1502614,-12.5767,-1.1212453
526,2020-02-05,-7.3376193,-11.566998,2.095747
527,2020-02-06,-7.4145174,-11.10247,2.392766
528,2020-02-07,-7.438945,-10.913903,2.5655646
529,2020-02-10,-7.4079814,-11.012817,2.4350178
530,2020-02-11,-7.446391,-10.681057,2.6529121
531,2020-02-12,-7.4079423,-10.530844,2.7690065
532,2020-02-13,-7.409377,-10.434584,2.6869733
533,2020-02-14,-7.3841324,-10.439406,2.6570616
534,2020-02-18,-7.160129,-10.566912,1.5780005
535,2020-02-19,-6.7617526,-10.786472,-0.653383
536,2020-02-20,-7.0637913,-10.465848,1.3768921
537,2020-02-21,-7.0690465,-10.410028,1.5327979
538,2020-02-24,-6.837316,-9.796529,3.2929194
539,2020-02-25,-2.7654617,-4.2929683,5.2195377
540,2020-02-26,-2.6389973,-3.684482,5.2374825
541,2020-02-27,-2.260152,-0.78539646,5.6661935
542,2020-02-28,-2.1833088,-0.571855,5.648913
543,2020-03-02,-2.5538702,-2.4216068,5.398996
544,2020-03-03,-2.5806692,-2.906528,5.2694926
545,2020-03-04,-2.56256,-2.7726114,5.2665663
546,2020-03-05,-2.5320032,-2.475565,5.2995157
547,2020-03-06,-2.447587,-2.0434957,5.3328967
548,2020-03-09,-1.9534854,0.17312056,5.32229
549,2020-03-10,-1.9891163,0.03590359,5.3111405
550,2020-03-11,-1.9655348,0.13197467,5.293589
551,2020-03-12,-1.7983136,0.73389554,5.2139325
552,2020-03-13,-1.7771324,0.8153072,5.1934934
553,2020-03-16,-1.4694664,9.166265,1.841405
554,2020-03-17,-1.4990005,9.164262,1.7310716
555,2020-03-18,-1.513133,9.2605715,1.5781144
556,2020-03-19,-2.0561297,8.12785,0.73570716
557,2020-03-20,-2.149093,7.8942266,0.6195961
558,2020-03-23,-2.1752753,7.901157,0.5953068
559,2020-03-24,-5.728162,4.2111826,-1.6847676
560,2020-03-25,-6.104062,3.5952775,-1.9087085
561,2020-03-26,-6.286442,3.4944038,-2.0202017
562,2020-03-27,-6.2000294,3.749282,-1.9896952
563,2020-03-30,-6.220503,3.777744,-2.014194
564,2020-03-31,-6.678222,3.144065,-2.218436
565,2020-04-01,-6.2918553,3.8238702,-2.0842912
566,2020-04-02,-6.0410714,4.2169166,-1.9913067
567,2020-04-03,-6.447877,3.6675951,-2.1412761
568,2020-04-06,-6.871729,2.9388263,-2.3021045
569,2020-04-07,-8.368908,0.37142652,-2.967944
570,2020-04-08,-8.354534,0.39801672,-2.9663897
571,2020-04-09,-8.425242,0.22260141,-2.976786
572,2020-04-13,-4.779318,-5.502651,-1.3500674
573,2020-04-14,-4.7890377,-5.6344132,-1.2718549
574,2020-04-15,-4.394508,-5.5696616,-0.8604007
575,2020-04-16,-3.8018875,-5.4715686,-0.27779168
576,2020-04-17,-3.5167282,-5.4329667,0.02710524
577,2020-04-20,-3.19495,-4.8826156,0.4880246
578,2020-04-21,-2.8402948,-3.867054,1.2236242
579,2020-04-22,-2.8679872,-4.0303545,1.1519437
580,2020-04-23,-2.8063045,-3.8972988,1.2970066
581,2020-04-24,-2.8043673,-3.9229798,1.3038999
582,2020-04-27,-3.1198633,-5.3547206,0.5518834
583,2020-04-28,-3.0124412,-5.3849883,0.7053789
584,2020-04-29,-3.2882996,-5.8652463,0.28818482
585,2020-04-30,-2.9526994,-6.4979987,0.59545517
586,2020-05-01,-2.4714227,-2.2700982,5.0673013
587,2020-05-04,-2.2513876,-3.847057,3.8008983
588,2020-05-05,-1.6599616,-5.289278,2.5071092
589,2020-05-06,-1.9109244,-5.238152,2.513605
590,2020-05-07,-1.9062456,-5.3331943,2.4630156
591,2020-05-08,-2.4309497,-6.35752,1.3898567
592,2020-05-11,-2.258194,-6.045462,1.7749789
593,2020-05-12,-2.491468,-6.438087,1.2968372
594,2020-05-13,-2.1311715,-4.970617,2.7763917
595,2020-05-14,-2.193371,-4.6759415,3.10545
596,2020-05-15,-2.156204,-4.943991,2.8046145
597,2020-05-18,-2.3261719,-6.0826216,1.6281081
598,2020-05-19,-2.2770681,-5.573678,2.1586955
599,2020-05-20,-2.6576118,-5.7290897,1.5975642
600,2020-05-21,-2.8409731,-5.629926,1.4987648
601,2020-05-22,-2.458448,-5.6249595,1.900108
602,2020-05-26,-2.427733,-5.6929326,1.7251493
603,2020-05-27,-2.257725,-4.54064,3.2137764
604,2020-05-28,-2.2185707,-4.292849,3.5464294
605,2020-05-29,-2.8228133,-5.7961106,1.2456429
606,2020-06-01,-4.0400944,-8.606911,-0.9539907
607,2020-06-02,-3.7723472,-8.299413,-0.34151062
608,2020-06-03,-3.3138783,-7.571735,0.533921
609,2020-06-04,-2.5013294,-6.4224973,1.9101136
610,2020-06-05,-2.7919333,-6.5003543,1.8233014
611,2020-06-08,-3.518025,-8.292585,0.6970283
612,2020-06-09,-3.4378324,-8.232309,1.0753008
613,2020-06-10,-3.9647973,-9.2672615,-0.078109995
614,2020-06-11,-3.5701578,-8.645141,1.3486952
615,2020-06-12,-3.0139744,-7.696487,2.618123
616,2020-06-15,-3.2896786,-8.288248,2.3541563
617,2020-06-16,-3.3891647,-8.485593,2.2320213
618,2020-06-17,-3.4060225,-8.528288,2.2163463
619,2020-06-18,-3.457398,-8.621732,2.0782628
620,2020-06-19,-3.3679655,-8.479131,2.3145573
621,2020-06-22,-3.2527778,-8.250764,2.54153
622,2020-06-23,-3.240822,-8.235021,2.5349274
623,2020-06-24,-2.4222326,-5.150071,4.5657716
624,2020-06-25,-2.3919778,-5.04937,4.6586704
625,2020-06-26,-2.3718736,-4.657657,4.8582125
626,2020-06-29,-2.5045063,-5.7079363,4.2802596
627,2020-06-30,-3.89894,-9.126463,-0.4515829
628,2020-07-01,-3.9964702,-9.483264,-0.5397382
629,2020-07-02,-4.168058,-10.2739525,-0.5605284
630,2020-07-06,-4.193028,-11.277703,-0.49965978
631,2020-07-07,-3.821266,-11.661677,-0.27740362
632,2020-07-08,-3.2751744,-11.955771,0.03439905
633,2020-07-09,-3.0925758,-12.016163,0.12830292
634,2020-07-10,-3.3129795,-11.984856,-0.004063232
635,2020-07-13,-3.3251255,-12.0548115,0.016842036
636,2020-07-14,-2.6433427,-12.129184,0.38032708
637,2020-07-15,-2.3883045,-12.134839,0.50566685
638,2020-07-16,-2.0539503,-12.103446,0.75301945
639,2020-07-17,-1.9126941,-12.061715,0.8552613
640,2020-07-20,-1.991194,-12.088702,0.54378873
641,2020-07-21,-1.8252594,-12.041322,0.74092805
642,2020-07-22,-1.6566005,-11.96807,0.8529684
643,2020-07-23,-1.517888,-11.714356,1.277574
644,2020-07-24,0.6695822,-10.366186,5.824602
645,2020-07-27,0.10417053,-10.219964,5.077286
646,2020-07-28,0.20916982,-10.225671,5.2471237
647,2020-07-29,0.2959232,-10.25032,5.3431234
648,2020-07-30,0.51764095,-10.334419,5.583136
649,2020-07-31,0.9384791,-10.549286,5.98631
650,2020-08-03,0.57427424,-10.366672,5.6067424
651,2020-08-04,0.43395755,-10.308967,5.438618
652,2020-08-05,0.5249295,-10.350835,5.521506
653,2020-08-06,0.417805,-10.309983,5.3800907
654,2020-08-07,0.90960765,-10.554941,5.8965282
655,2020-08-10,1.3243263,-10.796646,6.2732687
656,2020-08-11,1.503832,-10.904126,6.4310355
657,2020-08-12,-0.8805379,-10.682996,1.3856993
658,2020-08-13,-0.7470351,-10.125926,-0.04866917
659,2020-08-14,-0.69412047,-10.242675,-0.0034294783
660,2020-08-17,-0.61172676,-10.402106,-0.17168218
661,2020-08-18,-0.43080455,-10.822182,-0.18996285
662,2020-08-19,-0.27578497,-11.383571,0.024600023
663,2020-08-20,-0.1321912,-11.610571,-0.1138143
664,2020-08-21,-0.018582303,-11.780392,-0.21924388
665,2020-08-24,0.089460775,-12.00264,0.066242464
666,2020-08-25,0.26509285,-12.112839,0.23837028
667,2020-08-26,0.3013527,-12.057258,-0.16355067
668,2020-08-27,0.41970012,-12.059785,-0.3992968
669,2020-08-28,0.47875133,-12.093065,-0.32779786
670,2020-08-31,0.6574571,-12.0350895,-0.7617795
671,2020-09-01,0.65776294,-12.06585,-0.61912227
672,2020-09-02,1.1834656,-12.450272,0.85106355
673,2020-09-03,1.9085721,-12.33704,3.3184404
674,2020-09-04,2.0122116,-12.29846,3.73984
675,2020-09-08,2.8058727,-12.123869,6.604888
676,2020-09-09,2.7321157,-12.149841,6.170269
677,2020-09-10,2.606785,-12.170103,5.7307806
678,2020-09-11,2.6670427,-12.228164,5.716283
679,2020-09-14,2.2731788,-12.533349,3.747904
680,2020-09-15,1.879847,-12.742893,1.7927378
681,2020-09-16,2.0241542,-12.774499,2.029433
682,2020-09-17,2.3422868,-12.728806,3.0104206
683,2020-09-18,2.2557483,-12.862856,2.1650853
684,2020-09-21,2.460852,-12.919522,2.1775753
685,2020-09-22,2.9049563,-12.804012,2.583284
686,2020-09-23,2.9391096,-12.911743,4.9321327
687,2020-09-24,3.0790286,-12.952903,5.188434
688,2020-09-25,3.004422,-13.160166,3.9248161
689,2020-09-28,2.6977568,-13.436683,2.9864244
690,2020-09-29,2.8137083,-13.247478,3.2644563
691,2020-09-30,2.737978,-13.377524,2.713489
692,2020-10-01,2.827885,-13.458874,1.5820748
693,2020-10-02,2.9792976,-13.095379,3.6200693
694,2020-10-05,3.103976,-13.247016,3.1194181
695,2020-10-06,3.1157677,-13.1350355,4.070133
696,2020-10-07,3.229109,-13.350948,3.2575583
697,2020-10-08,3.2867804,-13.508384,2.536074
698,2020-10-09,3.254366,-13.678759,2.1657267
699,2020-10-12,3.2814963,-13.747061,1.3404368
700,2020-10-13,3.2652912,-13.743685,1.2399974
701,2020-10-14,3.24193,-13.734104,0.7165029
702,2020-10-15,3.2469025,-13.636881,1.498182
703,2020-10-16,3.364619,-13.342218,2.2597086
704,2020-10-19,3.4689302,-13.066999,3.8761954
705,2020-10-20,3.5658777,-12.738062,5.414805
706,2020-10-21,3.5994067,-12.816857,5.2334404
707,2020-10-22,3.6375232,-12.967153,4.5924344
708,2020-10-23,3.6593614,-12.811949,6.1258116
709,2020-10-26,3.692444,-12.838885,6.0661054
710,2020-10-27,3.7585495,-12.906924,5.4580274
711,2020-10-28,3.7113516,-12.928842,6.670857
712,2020-10-29,3.8237119,-13.035874,6.433863
713,2020-10-30,3.8665438,-13.147019,7.015327
714,2020-11-02,3.9696717,-13.279523,6.635502
715,2020-11-03,4.0434275,-13.704748,4.85085
716,2020-11-04,4.0191245,-13.850182,4.063194
717,2020-11-05,3.773875,-14.03266,1.8695124
718,2020-11-06,3.886202,-14.058886,2.3135812
719,2020-11-09,3.9358602,-14.042784,2.4808402
720,2020-11-10,4.148237,-13.632564,5.8300815
721,2020-11-11,4.11677,-13.773613,4.9488664
722,2020-11-12,4.1154256,-13.736012,5.0858445
723,2020-11-13,4.159776,-13.636664,5.8006773
724,2020-11-16,4.1760154,-13.676433,5.687415
725,2020-11-17,3.443241,-13.835483,0.8867982
726,2020-11-18,1.9166921,-12.21849,-1.5921884
727,2020-11-19,1.9271249,-12.051842,-1.9151553
728,2020-11-20,1.9232408,-12.037757,-1.8920474
729,2020-11-23,1.9897307,-11.86573,-2.2338772
730,2020-11-24,2.0210075,-11.740547,-2.4947135
731,2020-11-25,2.0694985,-11.6691885,-2.612526
732,2020-11-27,2.1160865,-11.597733,-2.724834
733,2020-11-30,2.371652,-11.398862,-3.0690632
734,2020-12-01,2.4985924,-11.255337,-3.3026907
735,2020-12-02,2.9111638,-11.193537,-4.049219
736,2020-12-03,2.7547684,-11.048485,-3.7683754
737,2020-12-04,2.8585696,-10.961833,-3.9614544
738,2020-12-07,2.6843061,-10.75258,-3.633541
739,2020-12-08,2.763742,-10.558293,-3.7696784
740,2020-12-09,3.155534,-10.759938,-4.53685
741,2020-12-10,3.2855952,-10.786091,-4.79896
742,2020-12-11,3.3732688,-10.819219,-4.9801564
743,2020-12-14,3.2307117,-10.305457,-4.6613426
744,2020-12-15,3.325343,-10.3377905,-4.857902
745,2020-12-16,3.5323606,-10.762697,-5.3075957
746,2020-12-17,3.362528,-9.998361,-4.9081964
747,2020-12-18,3.3488514,-9.317826,-4.790761
748,2020-12-21,3.5310206,-10.1909075,-5.28233
749,2020-12-22,3.699084,-10.786635,-5.662161
750,2020-12-23,3.7077067,-10.67833,-5.6749496
751,2020-12-24,3.6563423,-10.078712,-5.535813
752,2020-12-28,3.654212,-9.809052,-5.512106
753,2020-12-29,3.714107,-10.119183,-5.6591983
754,2020-12-30,3.6131225,-9.33767,-5.3800907
755,2020-12-31,3.6203942,-9.091493,-5.3576665
756,2021-01-04,3.6318955,-8.804098,-5.3120756
757,2021-01-05,3.6534927,-8.94292,-5.4262943
758,2021-01-06,3.6807735,-8.615631,-5.421997
759,2021-01-07,3.7620192,-8.114916,-5.413564
760,2021-01-08,3.8268814,-7.8218274,-5.322688
761,2021-01-11,3.8833506,-7.4443398,-5.9256215
762,2021-01-12,3.9168696,-7.3108044,-5.90207
763,2021-01-13,3.9553552,-7.0445414,-6.052267
764,2021-01-14,3.983513,-6.762827,-6.215739
765,2021-01-15,3.9313118,-6.4290814,-6.456778
766,2021-01-19,3.9773095,-6.379979,-6.436483
767,2021-01-20,3.991499,-6.2840858,-6.47845
768,2021-01-21,3.9727664,-6.067832,-6.5943947
769,2021-01-22,3.933536,-5.772133,-6.745676
770,2021-01-25,4.2603407,-5.9738026,-6.457414
771,2021-01-26,4.4434004,-6.0408607,-6.303298
772,2021-01-27,4.239258,-5.672358,-6.613598
773,2021-01-28,3.0637646,-3.1119194,-8.04859
774,2021-01-29,2.7207344,-2.7706716,-8.43704
775,2021-02-01,3.1028142,-3.1230044,-8.002389
776,2021-02-02,4.064508,-5.0962586,-6.976889
777,2021-02-03,3.964189,-4.8544555,-7.12002
778,2021-02-04,3.7196834,-4.3239436,-7.404882
779,2021-02-05,3.796048,-4.470133,-7.32844
780,2021-02-08,3.970583,-4.787412,-7.148923
781,2021-02-09,3.7079942,-4.2606754,-7.433156
782,2021-02-10,2.8232956,-2.482599,-8.2548275
783,2021-02-11,2.8343704,-2.4484258,-8.237498
784,2021-02-12,2.8139646,-2.384026,-8.251025
785,2021-02-16,2.7193055,-2.151062,-8.326542
786,2021-02-17,2.6502728,-1.9763964,-8.395217
787,2021-02-18,2.6547804,-1.9285084,-8.38958
788,2021-02-19,2.6454828,-1.8852931,-8.397728
789,2021-02-22,2.1381927,-0.9095993,-8.846185
790,2021-02-23,1.8830048,-0.49386656,-9.087306
791,2021-02-24,2.4948711,-0.56373185,-8.584987
792,2021-02-25,2.2307174,-0.07172153,-8.845848
793,2021-02-26,2.2102592,0.2036155,-8.893122
794,2021-03-01,2.6020045,0.22105895,-8.560458
795,2021-03-02,2.5242944,0.39316866,-8.652146
796,2021-03-03,2.2079601,0.6191635,-8.965795
797,2021-03-04,1.8020638,0.9603634,-9.343195
798,2021-03-05,1.5550346,1.189613,-9.513367
799,2021-03-08,1.4885854,1.2590947,-9.542907
800,2021-03-09,3.3327107,2.103834,-8.642545
801,2021-03-10,3.9890954,2.658392,-8.203816
802,2021-03-11,4.840652,3.240724,-8.271901
803,2021-03-12,4.8678136,3.2280288,-8.340857
804,2021-03-15,5.42718,3.3333967,-8.433956
805,2021-03-16,4.731607,3.1034558,-8.291936
806,2021-03-17,5.148196,3.2169726,-8.400471
807,2021-03-18,4.159317,2.8378823,-8.452189
808,2021-03-19,3.7639718,2.6090565,-8.617955
809,2021-03-22,5.0179567,3.0515685,-8.170421
810,2021-03-23,4.500098,2.9292655,-8.237062
811,2021-03-24,3.528495,2.4306276,-8.842179
812,2021-03-25,3.1243865,2.0838072,-9.322402
813,2021-03-26,2.6498754,1.6259183,-10.003462
814,2021-03-29,2.4596374,1.5131676,-10.074212
815,2021-03-30,2.9570546,1.8883017,-9.609526
816,2021-03-31,4.582381,2.9036071,-7.789813
817,2021-04-01,5.208334,2.9914541,-7.7142205
818,2021-04-05,6.4931426,2.787015,-7.6564455
819,2021-04-06,6.3810554,2.797803,-7.728681
820,2021-04-07,5.833564,2.9614053,-7.7778363
821,2021-04-08,6.1430273,2.832388,-7.808196
822,2021-04-09,5.849325,2.8909476,-7.832325
823,2021-04-12,6.7034907,2.5400224,-7.7546935
824,2021-04-13,8.255083,1.4053605,-7.416286
825,2021-04-14,8.086318,1.4202005,-7.6636176
826,2021-04-15,7.7332745,1.5117334,-8.071347
827,2021-04-16,7.7193666,1.4414965,-8.227264
828,2021-04-19,6.891456,1.5940878,-9.077166
829,2021-04-20,7.110712,1.33518,-9.191132
830,2021-04-21,7.3595357,1.226648,-9.024072
831,2021-04-22,7.249097,1.1077044,-9.314637
832,2021-04-23,7.2177277,1.063114,-9.360932
833,2021-04-26,7.5301123,0.93322635,-9.152473
834,2021-04-27,5.294097,0.17234343,-10.702465
835,2021-04-28,4.324886,0.0035705282,-11.162143
836,2021-04-29,3.3280153,0.058143295,-11.268284
837,2021-04-30,4.2894917,-0.09381978,-11.245969
838,2021-05-03,3.951927,0.07501503,-11.34214
839,2021-05-04,3.3335745,0.32748285,-11.19954
840,2021-05-05,3.5411227,0.36987576,-11.233509
841,2021-05-06,3.310394,0.55313444,-11.131282
842,2021-05-07,3.8655372,0.43697876,-11.29154
843,2021-05-10,2.587552,1.2598134,-10.7890625
844,2021-05-11,10.49045,7.8829737,-6.5739565
845,2021-05-12,10.344402,7.93873,-6.5207872
846,2021-05-13,10.196786,7.9795547,-6.500149
847,2021-05-14,9.846646,7.9313126,-6.5012727
848,2021-05-17,9.701404,7.9468575,-6.489503
849,2021-05-18,9.459461,7.8950253,-6.477856
850,2021-05-19,9.5919285,7.9785795,-6.48718
851,2021-05-20,8.7814665,7.669295,-6.4192996
852,2021-05-21,8.516961,7.582003,-6.3863487
853,2021-05-24,7.462103,7.016228,-6.3203187
854,2021-05-25,7.18806,6.6626186,-6.248939
855,2021-05-26,6.6425867,5.67804,-6.154823
856,2021-05-27,6.41011,4.493251,-5.849543
857,2021-05-28,6.4390554,4.2618313,-5.787783
858,2021-06-01,6.423572,4.360861,-5.83282
859,2021-06-02,6.41891,5.6379843,-6.1575556
860,2021-06-03,7.4268265,7.3110776,-6.358653
861,2021-06-04,6.8550935,6.7652173,-6.323967
862,2021-06-07,6.6063385,6.3672132,-6.3196096
863,2021-06-08,6.465403,5.944217,-6.2697554
864,2021-06-09,6.7000375,6.62057,-6.372134
865,2021-06-10,6.4810514,6.0454717,-6.33759
866,2021-06-11,6.487692,6.2742133,-6.4196653
867,2021-06-14,6.3801794,5.157438,-6.178965
868,2021-06-15,6.657786,6.8175645,-6.4884315
869,2021-06-16,6.634182,6.8580284,-6.5239873
870,2021-06-17,6.369573,5.304704,-6.2619452
871,2021-06-18,6.531436,4.0356827,-5.974919
872,2021-06-21,6.534562,4.023313,-5.968288
873,2021-06-22,6.5549207,3.9529438,-5.997093
874,2021-06-23,8.784941,1.1645166,-6.582689
875,2021-06-24,8.902173,0.9313592,-6.5699315
876,2021-06-25,8.710692,0.79707485,-7.143941
877,2021-06-28,8.606564,0.576079,-7.599788
878,2021-06-29,8.429849,0.42521426,-8.114454
879,2021-06-30,8.355518,0.27170175,-8.35526
880,2021-07-01,8.1985,0.15913406,-8.663133
881,2021-07-02,8.201938,0.007702326,-8.700756
882,2021-07-06,7.241429,0.055738714,-9.98944
883,2021-07-07,6.2512784,0.0030498207,-11.200523
884,2021-07-08,5.803259,-0.044116784,-11.509423
885,2021-07-09,6.2569675,-0.25442943,-11.111664
886,2021-07-12,8.03397,-0.5362317,-9.041085
887,2021-07-13,7.622457,-0.57986677,-9.556354
888,2021-07-14,5.977419,-0.7731518,-11.175068
889,2021-07-15,5.25844,-0.65457594,-11.572904
890,2021-07-16,5.07765,-0.50297785,-11.6699505
891,2021-07-19,4.604047,-0.38436398,-11.790115
892,2021-07-20,6.239515,-0.538139,-11.142169
893,2021-07-21,6.485318,-0.45059258,-10.932955
894,2021-07-22,6.0588255,-0.45175993,-11.296702
895,2021-07-23,5.0988507,-0.40039983,-11.7193775
896,2021-07-26,7.04895,-0.2712742,-10.36209
897,2021-07-27,5.5067496,-0.33732906,-11.595808
898,2021-07-28,5.5818305,-0.33818233,-11.594272
899,2021-07-29,8.412573,-0.09989598,-8.446507
900,2021-07-30,9.265405,-0.6732742,-6.6083345
901,2021-08-02,9.629958,-1.4489104,-5.8561373
902,2021-08-03,9.555695,-1.8103878,-6.2275763
903,2021-08-04,9.523638,-2.1566699,-6.4681907
904,2021-08-05,9.404484,-2.3613074,-6.896048
905,2021-08-06,8.663463,-2.1116254,-8.221436
906,2021-08-09,8.942748,-2.4475274,-7.789337
907,2021-08-10,8.631143,-2.3573847,-8.191017
908,2021-08-11,8.48205,-2.3181345,-8.351791
909,2021-08-12,8.770983,-2.6123114,-8.086123
910,2021-08-13,8.775488,-2.6599755,-7.857338
911,2021-08-16,6.0699353,-1.5421085,-10.393517
912,2021-08-17,3.6364703,-0.7776627,-11.455937
913,2021-08-18,5.196163,-1.356231,-10.925538
914,2021-08-19,4.3972926,-0.99365383,-11.305668
915,2021-08-20,5.1818485,-1.155641,-11.041703
916,2021-08-23,7.2954655,-1.737914,-9.429292
917,2021-08-24,7.888516,-1.999182,-8.856233
918,2021-08-25,8.065119,-2.1219535,-8.664103
919,2021-08-26,7.5942073,-1.8288473,-9.136367
920,2021-08-27,7.9662814,-2.0740817,-8.753596
921,2021-08-30,9.306939,-2.7688756,-7.100249
922,2021-08-31,9.421233,-2.8563142,-6.4717803
923,2021-09-01,9.350628,-2.9575622,-6.6003175
924,2021-09-02,9.186459,-3.0275335,-6.9122825
925,2021-09-03,8.759678,-3.155308,-7.561211
926,2021-09-07,9.309104,-3.421043,-6.0591593
927,2021-09-08,9.129477,-3.5684564,-6.2594333
928,2021-09-09,9.078076,-3.6763732,-6.268751
929,2021-09-10,7.9344893,-3.6787612,-7.6887317
930,2021-09-13,7.12102,-3.0930603,-8.695991
931,2021-09-14,7.807543,-3.7613318,-7.768958
932,2021-09-15,8.37107,-3.9256012,-7.353268
933,2021-09-16,8.563511,-4.0021815,-7.077725
934,2021-09-17,8.721376,-4.0427313,-6.9091887
935,2021-09-20,5.6859436,-2.3620124,-9.866956
936,2021-09-21,6.228127,-2.6395793,-9.454232
937,2021-09-22,7.332404,-3.607204,-8.226739
938,2021-09-23,7.804711,-3.909829,-7.749788
939,2021-09-24,9.270259,-4.0749154,-5.9586616
940,2021-09-27,9.5606365,-4.0158567,-4.580242
941,2021-09-28,8.994935,-4.199195,-5.5623703
942,2021-09-29,8.773747,-4.291861,-5.879502
943,2021-09-30,8.204895,-4.357499,-6.5279927
944,2021-10-01,7.580471,-4.2488146,-7.4163175
945,2021-10-04,8.20886,-4.4830523,-6.288919
946,2021-10-05,7.7761445,-4.448851,-6.954874
947,2021-10-06,7.5272183,-4.355357,-7.3501086
948,2021-10-07,8.272445,-4.5703735,-6.365553
949,2021-10-08,7.665383,-4.4952354,-7.0829206
950,2021-10-11,8.060508,-4.5956964,-6.589632
951,2021-10-12,9.153072,-4.440733,-5.132458
952,2021-10-13,9.291995,-4.4149103,-4.8778787
953,2021-10-14,9.292009,-4.4882207,-4.826885
954,2021-10-15,9.468105,-4.593242,-4.39841
955,2021-10-18,9.593861,-4.8257732,-4.022846
956,2021-10-19,9.46749,-5.069568,-4.0842094
957,2021-10-20,9.340199,-5.2555566,-4.1703377
958,2021-10-21,9.447098,-5.275319,-3.9778082
959,2021-10-22,9.513415,-5.3022385,-3.85432
960,2021-10-25,10.418343,-5.594054,-2.310928
961,2021-10-26,10.469061,-5.60841,-2.222941
962,2021-10-27,10.555185,-5.61401,-2.0822678
963,2021-10-28,10.67114,-5.6227865,-1.8908354
964,2021-10-29,10.779144,-5.627188,-1.714894
965,2021-11-01,10.859405,-5.635191,-1.5814116
966,2021-11-02,10.965764,-5.622784,-1.415907
967,2021-11-03,11.0602045,-5.6171513,-1.2642161
968,2021-11-04,11.113065,-5.6112943,-1.1823134
969,2021-11-05,11.239647,-5.5866156,-0.9898484
970,2021-11-08,11.572031,-5.5055156,-0.50677466
971,2021-11-09,16.281998,-3.6775725,3.4142244
972,2021-11-10,16.33387,-3.5231578,3.39179
973,2021-11-11,16.34791,-3.4665835,3.4128733
974,2021-11-12,16.542416,-2.7659943,3.2882864
975,2021-11-15,16.6078,-2.3368216,3.1729097
976,2021-11-16,16.373661,-2.6716967,3.5435894
977,2021-11-17,16.116154,-3.1165023,3.8996096
978,2021-11-18,16.016792,-3.1498618,4.00939
979,2021-11-19,15.650048,-3.4776962,4.3692193
980,2021-11-22,15.208644,-3.7120497,4.6142387
981,2021-11-23,15.402124,-3.3152874,4.491019
982,2021-11-24,15.409994,-3.200472,4.475179
983,2021-11-26,15.46954,-3.0135138,4.4217286
984,2021-11-29,14.670263,-3.3949637,4.8748574
985,2021-11-30,14.27744,-3.4743524,4.9541755
986,2021-12-01,14.926538,-3.0794437,4.680932
987,2021-12-02,15.4699545,-2.4063008,4.19451
988,2021-12-03,16.32914,-0.82985175,2.99476
989,2021-12-06,16.66028,-0.34239402,2.5867376
990,2021-12-07,16.12398,-1.0443788,3.2132852
991,2021-12-08,15.839939,-1.3573563,3.5575442
992,2021-12-09,16.136192,-0.43443736,2.9592292
993,2021-12-10,16.042963,-0.28756922,2.9882395
994,2021-12-13,16.151217,0.6177719,2.5987067
995,2021-12-14,16.058155,0.903079,2.5696409
996,2021-12-15,15.911305,0.83894634,2.7049758
997,2021-12-16,15.870299,1.2638525,2.5954323
998,2021-12-17,15.766027,1.5160111,2.5797703
999,2021-12-20,15.737506,1.898767,2.4068434
1000,2021-12-21,15.492573,1.8418118,2.7125602
1001,2021-12-22,13.726937,1.0520135,4.387416
1002,2021-12-23,13.494349,-2.4094865,5.820619
1003,2021-12-27,13.387916,-2.6920679,5.766457
1004,2021-12-28,13.457745,-2.6899912,5.7248964
1005,2021-12-29,13.595098,-2.6032317,5.6538434
1006,2021-12-30,13.803866,-2.3947682,5.488209
1007,2021-12-31,13.977651,-2.1576998,5.3491063
1008,2022-01-03,12.989056,-3.6289434,5.0171533
1009,2022-01-04,13.353801,-3.4192898,5.063735
1010,2022-01-05,14.092353,-2.4577405,5.066502
1011,2022-01-06,14.615496,-1.2866349,4.709367
1012,2022-01-07,14.9373045,-0.679409,4.345149
1013,2022-01-10,15.015722,-0.6093749,4.3550253
1014,2022-01-11,14.969957,-0.8098672,4.29031
1015,2022-01-12,14.446672,-1.8649913,4.7465916
1016,2022-01-13,15.319443,-0.37236398,3.6169572
1017,2022-01-14,15.38863,-0.17227067,3.5717373
1018,2022-01-18,15.449567,0.058383718,3.3353674
1019,2022-01-19,15.670226,0.6884027,3.0079696
1020,2022-01-20,15.613857,0.7652654,3.025292
1021,2022-01-21,15.868574,2.2505598,2.15074
